신용등급,매출액,영업이익,당기순이익,총자산,총부채,자본총계,자본금,영업활동현금흐름,이자발생부채
BB,4963.88244203008,-125.0921013078742,85.48746141355963,8571.978383473019,6530.612359847321,2566.537678926247,0.1,517.0044173254689,3518.2936978479006
BB,11484.39026574115,287.21276580092456,122.56003237925913,7139.463382346482,4069.8192637607076,1422.169544076754,100.73585588837514,1063.891285615438,2576.519561220541
BB,14125.353122515739,33.42722295243226,50.14083442864839,11067.076265784395,5415.902843790787,3800.1486569033277,173.45054323326576,853.858814620143,1458.109966647656
BB,1980.265802783183,-389.3559468657428,-326.7816103080059,7872.34627110839,6685.3605948471895,2535.775511637341,329.16444587134026,-166.99336427382843,3151.870562234584
BB,9938.33019145431,324.7237356930229,124.94487732295285,3885.916106288586,1479.532606469575,1656.0617679199618,176.83223598650935,768.4302293495426,-1533.9204079544468
BB,4310.004447664565,124.03085427544889,30.33648181473648,6548.47639167042,6016.653281783001,1499.5709964140015,199.38637921525716,922.8655769834846,1733.4186748351847
BB,11671.875738284449,186.8577943533321,146.72064546800544,10846.384803544928,6237.747251953909,3542.190056758703,424.200860820407,417.9059721012937,1515.9054692412367
BB,5030.29315893314,27.104041546461396,-138.1581110012277,4232.420556896862,2903.833399834034,1967.7856510492481,167.07175360145158,618.6230529972443,-87.77987147309682
BB,4310.44035839014,229.06202330791308,296.64081965941665,4112.512148849274,2853.6612429570196,1893.6883501531547,391.52408261899325,300.7767700142645,1165.9318692410138
BB,6984.946092261848,230.43236822472988,345.6485523370948,6518.533548446866,4525.558200409364,2034.2845630952077,318.0673476225317,405.4078113170414,1337.0491778089097
BB,3514.948228617211,-78.49476739876084,62.79506812724001,2849.4625650426055,1222.6313520325139,2002.2109659889513,0.1,65.70487600519442,2132.7789849440487
BB,8987.680221484525,-285.39833213170516,-78.89231263211693,6729.673093818341,3548.0381773761474,2603.8571412132583,163.58725256152667,61.19944183917357,31.81955534908161
BB,6779.5298109171945,165.60454126718616,206.18395126875131,4259.972461011757,2092.873098400753,1958.2806644010745,70.54687303972787,769.9708346765748,1349.08931664177
BB,10864.193728712988,97.16287059279317,145.74430588918975,2568.4681009454193,175.80093114125566,1060.0815664725071,392.85768784831254,605.3576131639361,-1500.9464586968004
BB,4578.859534975365,-80.70399964634959,-53.23077813540367,8100.2542891098155,6592.726307757079,2001.9417920619012,325.75554124732196,-10.185990660989432,3497.416018173424
BB,6426.22233141982,-8.254423276145246,9.544016663563589,5975.419429024819,4734.344195301005,1011.3514036618021,249.80504066298732,432.8542816603577,2800.738102012119
BB,14164.871548581581,264.660858662927,238.1547714585854,7260.814218815903,1847.9090119218426,2928.751500524993,508.7743343486892,1088.3441339035103,2070.651922693648
BB,13351.944777724697,-29.65614647326187,-17.820702009323014,8709.052602232592,1336.5823557271797,4980.271002208293,92.54798707030956,71.4561124046229,2551.561258626308
BB,12246.968089663133,-12.869151226121431,477.0655502771185,11709.667511238173,4987.98211999658,5112.781813028676,0.1,158.4507565850418,3327.6110638336468
BB,6729.389106651947,-9.59545092406205,-142.17188503877196,7231.835623579602,4079.584068653004,3382.646551795112,325.96375608493,111.60702852239058,551.7349841515297
BB,4779.926739638584,58.027410302570715,-45.341252302083845,4144.487623879401,3388.8978562116235,841.8244498974861,33.224750064958414,217.36442582187868,2560.656192399838
BB,8814.251902116317,-111.14378794595987,6.984003555861037,5369.192161981067,3206.511926386976,1250.6936848498144,486.5567853252868,538.5205701807852,1588.1974819001405
BB,7623.812909708164,-47.390521440415014,-54.20350576071969,9421.984204375814,6835.136253161374,2364.766879972534,290.1218611554496,-280.9897713865381,2463.5858853330446
BB,8709.404582572217,-126.22597628663118,-87.9301520021508,9143.227750033013,4671.933957872578,4100.368566773392,442.2469203323943,-169.55369795429147,1066.7815138194621
BB,9414.11813761879,28.296741175340486,42.44511176301073,11367.532473984349,6302.777268686315,4474.454646119639,369.7635827956617,-186.34695758270016,2744.4925651950457
BB,12857.14292639336,280.08240473412405,53.279344745090356,9948.026029254845,5832.442350202318,2156.087303664767,149.03430120716064,1214.2072556618266,3784.4883802621753
BB,4559.926180663013,-125.72616180984144,-72.27737205986799,9082.968015631925,6999.955008415067,2648.501197411383,244.8604507013065,221.85772740145,4013.7811566203436
BB,4628.270135694127,69.33192439646409,-29.342976914783563,7895.85301938617,5589.0608891735465,2867.4936278962937,199.81021897896474,127.97951704381813,3124.9374309973364
BB,10588.625331308005,-102.48226662860458,156.49082514702707,11051.461526314604,6284.943415239195,3428.4664663304266,105.89306972211742,-270.52391847022284,3843.3505508721682
BB,7047.155798699176,116.06400431797695,-96.82521592861735,7678.3593329186515,4966.660758441318,2317.0726345530165,385.50711814662054,553.9099201176315,3777.624396698242
BB,7524.308694776876,-224.65896743765128,-279.68355947365643,4037.1360539386337,1552.4527772484905,1574.1748630976836,356.2630737150315,61.681484377515346,2019.0009936953818
BB,1933.1400996958841,-79.52313334336176,86.94740418469661,6160.880591897482,5563.12546101583,1832.0528997450265,79.88803354717841,94.43386321616771,3253.7728022714455
BB,7649.826183761776,-29.465081363003563,-29.28536101865346,4582.864401503388,3411.64418546134,817.0386670825652,370.7972946657739,418.9424882944708,350.58321257397506
BB,14415.714031024625,234.33228558902823,250.0726846342297,9965.438925617385,4933.863058233518,2733.818717185246,59.619425797696664,847.7322412706733,2496.886734479989
BB,7975.410167864673,166.2669825783845,63.27221360278201,4003.0287475684736,1899.4037911598566,1376.7666982129367,190.92597661239657,41.31727504851432,879.2143470705835
BB,13495.020936863484,5.298571149558214,-186.3246835702003,8637.110934148019,4977.632268425534,1610.682744016824,437.14182165065176,188.4023704794218,1039.5740587730677
BB,7524.0050929949075,-42.125952562887974,-68.19407089279568,6792.798787862333,4290.171912222032,1922.788659827489,497.73178374235624,303.88041396937285,2940.2584073806424
BB,9659.706034943569,165.41548752465619,224.50058823665782,8293.789378215713,2905.3514756786485,4629.675717501067,360.83914090170424,-10.049844277066882,1142.5828383330138
BB,13184.09664835375,149.09228818637362,6.565995287714074,11232.814850836794,5749.158486019696,3936.3500721092137,281.97061403247363,604.3669491547105,1510.9011354195766
BB,11498.058398156463,334.1732094384248,194.5067671646981,4624.564083884588,725.1460460583812,2168.5175853674946,0.1,713.5429561817602,821.2839596817726
BB,8255.767543150045,-385.4211803267799,-329.4484116715237,9543.467662443854,7164.428017587092,2031.3257806223512,309.2855093794177,348.05303308538004,2286.2815013857194
BB,7139.553245940097,63.429288357218894,95.14393253582834,3945.6231162601316,1925.3561423296621,1590.9466825652705,104.6676828121822,68.4967986252824,899.4227117176754
BB,3986.3455494642576,-258.47463257259085,-325.82201249964817,3954.8181551367697,2216.082137801198,2414.993062144842,267.0778341173617,336.4597556536231,667.1233918555329
BB,9199.965000217468,399.9190005727636,453.65180121615725,8588.24107738684,3769.6825138785516,3816.307970002754,211.0912146372247,469.78062888502546,3981.1619112260632
BB,2602.777769901773,-213.9300027156904,-276.563004404693,4996.779513513068,4727.587263715775,1139.3589812960147,77.40391730268601,171.01990081999415,2789.0385008890785
BB,8516.981549853946,-73.17683418217686,-162.737472364359,9549.101193023675,5131.040921788675,4016.781712143531,0.1,-413.02667989562235,1536.7510864324388
BB,5925.878501626553,-88.14755673469188,-40.469477885535994,4227.514618282269,1792.1549018289368,2358.8076402173588,309.82164100202374,359.23374287790057,1422.999543667218
BB,9804.166253417563,-277.9873006509572,-153.04841795845743,7135.0578126719465,2438.255125911728,3684.826943653178,380.00579083225483,294.6220258551136,1052.4385671133919
BB,8825.223312711041,125.65569726107586,130.67021377906994,10831.805354100172,7309.070919228139,2819.160302046971,180.89005782211024,981.3523744194808,4996.360462194981
BB,11700.406053617451,-11.71069203142578,-133.79944279705924,10616.933804328957,6019.836517029015,2840.478971367461,324.6472931973227,-319.66730268808976,3515.630752144876
BB,9542.796440410322,439.36017223278895,540.5783334901112,7614.750942973811,4381.331749873687,2476.1938145523427,342.0910163749909,1001.3677528515993,2293.11696366851
BB,12874.013256905582,304.8953976634501,457.3430964951752,8732.150600620731,2818.208540217163,3889.7849089892334,235.39602726837091,401.0434212008163,2623.0526474649764
BB,7618.195716629446,25.061140559398687,15.872065097126978,5216.942324998961,2499.8923955916825,2494.056403224914,416.0622455564611,-52.87149454780899,-228.85526128876495
BB,4900.332987501592,225.08144887118598,135.0347823681369,5423.848854319062,3587.320289713743,2515.4145158002757,264.25314267748007,175.97117557716462,663.3602279819377
BB,5969.186639514032,-185.16577251855765,-211.44631636556397,7621.558125339043,5208.02582192185,2360.0910653402652,0.1,519.5176141723256,3614.2704137537053
BB,3473.407960699309,199.96647014843793,276.26253505886075,3723.1817997247,3272.71495478925,1462.0220208957007,280.4449557826588,994.3015676329446,1160.5286142984487
BB,7236.061614167857,187.58720854795385,-27.2574808969958,6265.661993840955,4904.6148769791,1265.773778705492,247.93239800179262,591.8476468529432,1303.661117432517
BB,14925.917498170158,382.86872320128566,220.9861002647042,12438.233435819566,6435.633724078885,3709.1105360359675,162.93903105950096,629.3649230719684,3223.388062313532
BB,4848.234213736143,6.710272594287986,10.065408891431979,4724.178464878762,3675.2056647529653,1286.524824791034,156.66269844438344,-93.78333229135029,1886.098665190745
BB,4015.2674742358067,-221.55581626605615,-403.34408901760577,8480.975804489275,7006.9817222790025,2080.3455064927894,32.0820269031756,378.9525620263452,4186.101956461565
BB,3639.225326666843,-74.70329945293614,-53.77192472430829,4410.0272524131915,3379.1176849200438,1931.714136443869,255.2971383101335,-374.58924327073373,235.3663037261199
BB,9140.340927519263,74.47668121056901,15.856390532357892,12357.974124790444,8466.052172758315,3337.4108548855666,227.03055569128708,692.2877642259139,4495.8610676796925
BB,3712.289225663664,63.575833513732874,4.7881481921061635,2826.8964078273557,2800.1649630068414,868.1193756345399,360.2449081180348,853.4056035562057,573.1061733111692
BB,10830.484762590395,334.10576670892203,501.15865006338305,7086.4180033185385,2421.6509062469268,3469.042365060649,318.72483470534127,1118.9825785405785,1755.311217636193
BB,14006.957351121706,191.34331298739409,286.63946911491564,9272.539020737411,1803.877684929416,5262.576045554841,278.98313358164233,677.9690148051868,1911.2233941446987
BB,8160.609914082206,-153.67883123787269,11.077277435576484,5545.943943893199,3978.070488339712,1126.6457335667087,207.32240794759736,216.54739197464528,322.77479249333874
BB,8925.47009383628,-146.78839450725502,-26.204903434397195,12254.130836832413,8078.377314727821,3719.564843341202,177.6502447069587,529.6360461289185,3976.4448391431933
BB,5540.788328751634,-370.0438440208808,-416.6079917473795,5955.637344542541,3568.3778876523693,2701.859766595157,75.30847232414523,480.92281825008274,1155.4478624934084
BB,5668.14229839285,171.10454856306592,70.31938578562419,3245.4534795102927,1831.9361813978614,1699.1944530788862,252.38074666714363,779.1992476231189,164.08461672419162
BB,2833.6796266290903,93.3657293798154,-3.368455069737294,5570.94341494529,5258.59385895774,1128.4952259281295,392.81743040627657,188.67631882194158,3481.782315618162
BB,8638.35928540981,141.84123622895186,212.76185434342779,2262.688001092117,36.33214271549514,917.1441712617286,116.605557239445,-218.2405284829232,1094.6724451130822
BB,13018.517233785149,-304.5178927483778,-376.1151313738921,10503.266555642182,4464.5649402556755,4176.562106557495,0.1,430.0716734129069,1948.2446624851236
BB,8407.960373749818,340.37514789522663,340.6836691534843,5097.923380768997,3732.1720509731554,844.8492799879114,141.36197434171498,691.0331140903724,927.6274632066765
BB,9088.120650820838,490.92153879277816,521.1799492299419,4549.168820130146,2627.898928881285,1106.9900702432706,516.9885296331013,1154.0867168966745,1390.132737052146
BB,12309.750798929545,404.38731142804977,345.2319818392774,12301.678164951592,8311.13017850764,2235.1696052551906,0.1,-317.5051438505169,4304.980568013161
BB,8615.935097898064,-109.43409888374606,-109.24634681983085,3926.1810071840496,2319.6025734366985,1006.1307921201084,0.1,-282.0916095506419,-1362.6272564000049
BB,10347.408984662574,39.79488191968199,-215.6830066941274,10678.351615123494,4406.394960685073,5049.552183124874,317.18305233035517,50.74007871661496,3480.584031972937
BB,10859.414886935732,201.66956498227148,89.28865223840732,8311.078481172406,4167.003141573584,2686.6118638922144,490.4111403129076,693.5359111871079,3096.9462712747268
BB,11302.37590722035,130.99250626689258,196.48875940033886,11109.165993480026,7413.770478281456,2229.035877456893,307.9159763262256,332.9222527986769,4219.542119934685
BB,9477.394056926087,327.51934830001613,78.36663486163238,10167.683815196102,6026.9507467301155,3095.0745697840393,301.4203400773209,263.5808070526939,4453.7052092275635
BB,11999.425680773837,466.20983227806335,510.6547803814693,10188.983960611848,6208.618080685854,2345.743100601877,165.658568865279,568.5734210768521,3701.895413534948
BB,4184.962646428081,-379.82648418153565,-275.8444296139904,7467.955353787053,6730.821954558425,1446.4572553522607,0.1,144.88964128988667,2531.294174487614
BB,14241.19264571491,405.38230312674455,441.19469004469715,9574.620737902693,3129.0457970980547,4205.107865634294,296.2989274112621,263.102739875212,1853.7272497529345
BB,2262.299784859463,283.2165205099917,424.82478076498757,3104.9234086693214,1538.374087779495,2737.7318273608626,368.4333058585783,727.9149700368289,1803.298809353659
BB,9435.020315845055,535.1531382644761,569.2507547384798,10987.010303113313,6308.948021520741,4255.730737124186,472.821968639033,948.7029408897506,3259.4978834646026
BB,6060.497997848809,228.10746858671982,342.1612028800797,8579.88907356588,6102.17872893924,2871.4668234371034,96.87171490771638,827.2264814328532,3072.631858204405
BB,3465.9522370183754,55.87435297759895,83.81152946639843,5882.477457340899,4772.212223222794,1888.2743037029256,0.1,-5.258321373281319,2669.9101392490684
BB,2582.624828115084,-344.60989504158147,-411.45924577556036,7554.599536227015,6880.469154604691,1787.7162962876132,205.94927917804392,-341.5941238006643,2877.64403186006
BB,2672.066072899443,-168.6066387209527,-157.14499598066854,8275.145746735212,6732.805390001495,2537.743214550251,266.43432133427564,-310.53063101594944,4026.0905929174996
BB,2181.532413003644,-83.43783946439405,-232.34623112751575,7899.264857244581,6676.93521310263,2210.8182882427272,539.0765794212069,-215.45278174286386,4733.438267322292
BB,8489.415131673964,-134.90470906145924,-195.55001038882813,7661.996086469562,4646.030418341964,2447.5992473170986,351.8416785154593,843.7092676635666,2219.730627054066
BB,12308.49904335531,121.87614074549714,182.8142111182457,7680.134832144499,2192.360689113587,3455.2369554439365,280.9350465274051,424.76511735070886,2706.4129971832276
BB,12164.688720219367,386.09236069610574,536.7869615538381,6695.709065039989,1499.9979013789114,3513.252792072316,284.7900208498463,501.3267695323648,975.7308738847822
BB,12886.178918292178,171.53484912160437,181.07578656413597,10409.390146465015,5755.940989134655,2886.0058012616328,297.4184983323381,825.2739472997025,2813.137165121633
BB,12827.399013734786,479.15449874886144,429.47683054653527,10795.045674101028,5430.288145992635,3359.3989370829513,281.1574040641692,168.22827179874307,3990.213243002816
BB,11159.263724843466,-27.882888196076564,219.1710463497174,8183.642402578937,3151.0884437260243,3443.368989187511,59.954289576183896,-425.9719756120012,1946.4384074653474
BB,6147.828490254694,-154.95544739915505,-276.6609664492786,8285.126223248662,6043.987717737549,2619.0274599437903,342.69197997386397,499.6914718511862,1815.7159352885858
BB,13389.53749917441,354.41798630419885,170.92197804095514,12796.367143457348,7818.726484053693,3042.7843373146184,187.38817698094238,788.2631260936294,4510.220387983791
BB,548.1736723949007,-270.1601307395566,-317.8094359815838,655.6271739721842,1049.737597113813,867.501646906524,422.2615669227272,158.98180636961285,1250.5864614914785
BB,8598.946495344853,19.72806404757163,29.592096071357442,5796.719412679509,1622.5457840142558,3826.511995920778,244.86106984573001,-27.623867706524663,-887.8492686888233
BB,11965.98789622381,169.73669208631944,217.00144926300183,6832.642227870634,3639.3012940642006,1592.037007299004,67.47753199311734,427.6197977651508,761.3046391584783
BB,10248.97037201576,182.2765649695607,273.41484745434104,10005.145670464422,5889.485693390663,3225.557359670872,90.11167698700531,33.44019420616684,2200.6271698502765
BB,3282.39039562875,-189.3905799317321,-23.01685683872428,8789.493994241178,7071.082836761096,2703.3070209545594,107.81605211433966,312.8208027477493,4043.723944413613
BB,10704.188412981588,341.4089380877091,426.63882294666485,4233.802675425593,940.5986343041254,1861.3525608480418,282.0251271712763,507.88116442709634,509.265792181978
BB,7340.133703381194,336.4910394571143,113.15368371267958,5195.852599847736,3755.172490808991,999.7899569726137,239.45050171174438,-32.518657580884906,1583.3645228325001
BB,7485.599026664885,270.4114648280203,174.67657011905305,4093.806960470208,593.031590069455,3192.45565795091,304.96169384494186,379.57068435156816,149.79011002279412
BB,8974.271755466689,457.20625163381305,402.3690209619337,3863.8242217695047,1983.9493896774443,871.634416731994,260.12040174706505,790.943551674542,1540.992264540577
BB,3391.8930346695793,-196.21015056455744,1.9460152201730239,3789.36178127571,1977.5722022458901,2155.731369995499,143.91662287513873,-275.4025862718188,2732.385338601007
BB,7531.49887844845,-74.24927175377891,-173.7919157774816,7755.515720603131,5313.152780796595,2232.3250826236426,252.79758932646797,437.4969251205956,1926.5965645924334
BB,9685.38205171666,-62.52528585723954,-132.60462267795296,12189.007752211273,8077.627045883479,3402.3167678279538,131.4211641925694,710.2966061600794,4006.2325135028386
BB,2555.521199396722,-378.5956782939563,-179.28882290251647,6561.280365655742,5028.854266191691,2476.4358817723955,329.120938379926,-268.87322992632414,3123.0950527231166
BB,10088.335622977631,457.5805606516361,392.11662612238604,6016.41905499892,3051.325572209207,2323.5248128873804,299.2465798278789,815.1132067573251,-499.1269872376836
BB,10860.162120869754,284.8471459627163,213.1520592714832,10817.203597704465,7048.828816045136,2358.455812001069,28.089276996198578,646.3296268867233,4743.8350460897955
BB,10596.568947102029,449.01565814861874,329.0605679954456,7460.212341714723,4663.051439145112,1674.8608250295822,288.30626064933074,483.0011834277269,1588.7543547547282
BB,6845.765530530188,208.8695062198704,313.30425932980563,3046.004894941202,470.5008737093658,2601.9833345500797,57.85559552355767,339.3284087749115,-976.1606621814165
BB,1699.9868442927254,168.19753606275066,153.2372094214238,6460.2132129424745,5519.769228597153,2232.3988689546622,221.48263521858922,479.45899895379057,4112.623777972505
BB,3333.7011401189193,269.9323437338668,172.18244213669664,8306.470560719663,7049.353504927567,2189.1939104171947,323.96495432216534,1155.1993154064894,5087.46664289302
BB,6976.704904686158,-39.59581156193953,-179.62664172460345,7835.404098577905,4740.777232342617,2749.066260040385,0.1,667.2844910914428,3649.4781691069866
BB,6003.016230618268,-136.43367610731332,-332.5866581182874,6913.350962300795,4497.980167946,2392.4664395167183,88.40923321013766,606.4163086701224,2955.214212067338
BB,7508.512978310772,389.50530496967815,78.62592787393376,9280.91215305117,5765.322713201724,3634.42939815696,64.21705949980571,846.2033941827106,2256.8188637961234
BB,9494.178852709521,295.955091120907,286.6353031293096,4559.782605447128,1374.4889916397547,2002.7036821532504,158.20415187516917,234.3955317115572,1203.9803792341395
BB,2888.964787728705,34.95579986103654,0.23168371764485585,6010.994086798844,4608.081627950813,2685.992270556905,0.1,606.738075641015,1764.2217743917136
BB,9261.764786425363,98.42351999157655,46.79282920883375,8868.654730489836,6340.945482611549,1566.8471503418498,174.57397826738736,508.18214075625633,3657.2723327983417
BB,6595.2004897643865,-10.934572571373664,-28.127328688415957,5826.30216414344,4715.743458126234,1121.1546708860749,137.70799901431891,-103.39737837297616,808.5177208848299
BB,8271.29387862134,-2.6207677920750854,-51.5382958721335,6938.306814160868,4953.702853103855,1309.8135178998223,207.7196082469597,14.74919132462719,2057.2678092065166
BB,8181.399852951472,-141.53473507490463,-93.52138803502336,5742.814343660881,1989.7700074814495,3551.5251928003645,355.5010888270984,69.63834935331198,-1028.3951763607076
BB,3269.68210321717,32.673469647309005,-172.08318549183306,5797.594578057241,3880.188312903914,2849.0927948351723,366.9056903957453,343.4636409802297,2260.1438432289133
BB,7605.8551275397695,380.7563153587173,505.9478213386402,8664.816742373969,6797.4853077816515,1873.4379911431688,205.904457620202,551.3566166746158,2322.8363213187663
BB,6062.8431108679715,88.5861410408705,132.87921156130574,5812.985800187735,4025.4372864072952,2081.2412492235117,361.10558194652197,363.3491122496065,922.933359434106
BB,12041.975419727036,-86.6630595482726,-82.88393920800183,12205.490592895367,6573.320932249251,3987.392524750967,158.8127635263737,338.97540510540966,4048.1397363683427
BB,202.14368898754128,-101.07184449377064,-283.15394038267056,3218.1156679143096,2887.0494132837666,1876.0497012213496,328.037693690183,-95.03471274770084,2017.0555714976833
BB,8441.618355957824,135.07719023726779,165.21849149368822,9180.790499554092,5245.969874919999,3376.72321460385,197.78648773072862,380.8967833676385,3233.7008870010686
BB,1415.4914272439364,-183.0667459400041,-104.26202120297111,1149.7683970789208,1410.264189076031,954.1434088717963,518.725388917127,521.4524563743796,915.8632316899925
BB,11173.770760133759,129.219547399294,56.95382447024709,5212.815173435104,1627.503259771166,1832.0504723107888,64.9270438591177,229.15646666204964,1262.3378174743093
BB,9554.534063273037,144.29186721720285,216.4378008258043,9915.95087693656,6464.936111752366,2283.6005038560847,348.2477603916084,211.43905822771416,4695.274376836148
BB,14523.3672644381,204.00913183501657,225.422328226821,10035.928303502791,2130.0148807844866,5893.771395860602,129.41423526920593,946.5688218880553,880.6682490326972
BB,6150.52010492904,-315.2684076210926,-420.10256940098435,5646.580630279081,4094.020267698642,1234.9825432895072,358.64892868899983,30.154133890696528,2577.8042412628397
BB,6222.297936266003,182.23907145150372,-125.61228226221868,3421.1244349912827,1555.1427751925796,1629.4945169706411,442.87519499408086,286.5625147755413,1217.1024739526351
BB,3984.4548246578042,432.0831503160515,313.5519813858808,1037.3098578097738,324.7815600612266,1120.4312343676474,407.88769909304744,89.91119547865327,549.3221548381812
BB,522.8214520512347,-261.41072602561735,-174.22232143858918,2687.8270379627966,2240.081273838283,1859.4155712147701,0.1,-460.33192742146196,1404.8320502457427
BB,3695.8934246261274,-142.14126379607455,-279.23419501392334,1814.3371529398364,680.57484889431,1769.4487660289685,513.364646738528,192.05025358251152,-152.46327608874049
BB,13562.644873556485,202.93217834369506,263.0178943486384,6455.996122755812,753.4440274066701,3326.294748120498,0.1,927.8640711315812,1735.4194578357697
BB,13751.779017123576,523.2820929542039,533.0178046279715,10938.911967278294,6596.456067863159,2134.8530194316454,371.8438762687896,954.9885102870272,4403.332687491725
BB,11097.249241363053,485.87107071874345,180.55276335914624,8184.962761821273,4333.211815930739,2595.522278942769,0.1,1195.61254919395,2357.767362324454
BB,13844.749898513193,-12.689209775327214,65.66544544287197,7700.046101938446,2809.363087432922,2661.0877267643646,294.938383542859,160.98814269127385,641.6807328689349
BB,4799.766269625914,-283.29105275322354,-124.22845902590544,9479.881625380087,7124.0870529214235,3064.585890997764,69.85208126834078,8.316254341100716,2882.3425134530507
BB,3049.41048069655,-201.37697580431197,-283.2059900943345,3479.084670464984,2744.744588785611,1529.9073811040196,60.78231010412762,-284.17448170744103,879.865945905544
BB,8277.967331884884,26.375667097467243,-38.4068085543947,4213.767491959376,701.5386517007796,2574.688580142921,147.3483483006922,849.2999881435819,1954.340535363363
BB,10554.47554557967,241.09947701050953,162.55728752992167,8616.394070320335,5564.990952254335,1630.5359628106785,223.89345092615733,846.7794171306483,3916.964643246297
BB,4313.515324397028,-168.4505336991641,-63.176191515443094,2621.058227412501,1428.3326211843328,1386.0736388016321,140.78705939099126,-57.946690162968025,1310.747123710345
BB,5533.795325552664,286.71616366905124,278.19578259164655,3018.5594899058274,1785.404154503481,1259.8527464947206,422.46387952954194,1106.81787005869,1941.600845597993
BB,3771.5075043691663,199.95441227524125,187.8242736349704,7343.836954937673,6882.878586323173,1465.8401356570646,154.95770908154194,167.76020624838068,2484.326956958394
BB,4551.672208698049,303.21419788065896,454.82129682098844,3950.6490753708495,2930.173028386179,939.0891642659963,411.5474164769754,477.45303597638093,4291.987169038364
BB,10069.746367241114,-5.354897513241269,332.72369322745266,6033.011884205472,2639.277699799061,2106.9059316269568,216.46808583730046,-362.5656491756811,1085.304994440035
BB,5046.28427249438,110.1164360018087,85.34196623794719,5109.659559610711,3360.8825020460695,1973.4479026234474,41.244206334537495,-121.88338133947832,1909.778091977578
BB,14943.917260744725,346.60884673978876,324.8291446900657,8671.809245443008,4816.796377195936,1510.3892869975969,254.48966541768255,536.8312363597547,883.7191518034883
BB,9942.26546486242,303.7286884159631,409.8048008284418,7032.374687513235,3725.847614825634,2355.107791873641,100.15650375869639,1146.0488984140547,2052.3881127638397
BB,15026.51971374474,253.85713077029416,305.8231352122126,10706.234218852114,4183.4140557710925,3884.985736163072,212.31259049266984,992.0304213608764,3664.452129377255
BB,13331.395136830546,333.55275329147435,212.95165407264162,7082.612764538053,1950.5430208289213,3159.008928723234,288.2158002639071,1073.1426493214358,966.8643629653068
BB,5664.319949933454,368.9647972470907,362.31614671118484,7498.4206311652,5786.268615797744,2031.5452556475996,207.1698163727655,332.0841633656356,2933.7788302086333
BB,5807.488436530178,-71.36785639810228,-109.43179459271116,10771.51669536161,7922.157045885262,3137.3856982773345,436.31723512573956,-130.34466980271503,4114.856245009061
BB,9617.840503700261,166.35553047248354,249.5332957087253,10546.598810824216,5734.439940562326,3690.922534344734,93.07430065912065,333.23288866937315,4856.780919214927
BB,13411.68001240742,148.67420510412484,137.34914791409204,6420.140942049164,3166.136419317654,1329.3155069770385,0.1,702.5488253899906,-232.74543521377473
BB,15459.324685541906,259.78274802467695,346.1337027930183,12799.203855225704,4344.7931453145975,6122.822200314504,200.51965184389337,563.3730127010822,2529.2685782860985
BB,6864.09919780582,272.12648793606127,297.1973832958929,8655.41640801415,5571.889757302102,3517.2447344890325,261.32188091550603,630.7238832142275,1331.4309235648507
BB,5818.861012635754,178.89529113600224,206.65372929734193,7828.067588226431,6478.813892024913,1658.2104668531993,169.74603140242976,435.978170974598,2863.1052410417387
BB,14432.601456699813,284.1113376976012,379.9590283108921,11315.722060017655,4112.026133524961,5126.917364143456,70.10452956961944,1031.0057614946018,2515.6278049313883
BB,7308.846190276326,261.9977193415912,28.771927913273856,6074.304450817794,1910.5203631328384,3981.592329017566,388.13578330251426,-205.45875214168836,605.2934049212695
BB,1178.8165854845092,-382.6194567400381,-256.1729556120816,2212.536880771189,1639.2126944186368,2017.0165896128929,354.1884690898561,688.8236765468181,846.9864814257838
BB,5195.803779878685,-231.68013456381848,-321.19815207133695,3423.839152798185,543.7060685953061,2974.467954053678,333.4620509625315,-95.08872706735582,545.0195951181206
BB,12371.945204403659,239.04918454621367,216.95501803648926,6334.267532964176,2568.229360677754,1814.239341306227,80.27283934048984,741.9404889866398,1638.302983424823
BB,5835.771460989739,116.4490998713346,-95.4743047984013,4987.262602183869,3702.2924872463695,972.1524735187927,10.314708970342366,848.5650749900269,3802.9889916587963
BB,9106.729655932917,124.02475838114344,186.03713757171516,9492.923991041636,5091.83992966677,3766.394907567457,151.49237431431135,-88.02528924670742,2287.4462154285407
BB,4192.1644883305635,282.82910977443595,424.24366466165395,5466.975632756733,4790.438656360157,1165.105703022228,386.04822238788006,423.4477855138881,3283.889623845249
BB,7522.2318022645395,-76.47750241125783,63.372050544617,6828.341271057309,3806.5669127181927,2822.9630437570877,27.187080913118137,-214.61842181609325,726.0690064784483
BB,3686.398261074758,-107.63116172803856,-72.37496796579993,5523.076111523302,4575.466074058505,1438.115369435484,475.52484461128404,-431.9925177773557,2785.3556554512425
BB,5752.544700162609,148.16470682418415,0.8704623662485886,4274.806049561284,2898.220674297732,1348.1080696496897,99.89113625494178,133.50656096708263,1563.7421004689536
BB,5623.785948986567,345.02210203197853,362.2201627907721,8816.146651233123,6240.591000273573,2818.206044685834,459.5649637042686,621.4261872195614,4488.383333747906
BB,7999.011358577189,-256.03911266296006,-140.60637798241805,8897.340783443407,5756.609083613193,2772.133568316605,93.82674767286,239.56577197787527,2364.3047932578816
BB,6320.749171116076,-71.77782207902843,-90.49871323861956,1471.1360318794627,360.36859849756047,618.1021661842994,0.1,883.8815630848105,1254.5838572986709
