credit_rating,revenue,operating_profit,net_income,total_assets,total_liabilities,total_equity,capital,operating_cash_flow,interest_bearing_debt,debt_ratio,ROA,ROE,asset_turnover_ratio,interest_to_assets_ratio,interest_to_revenue_ratio,cash_flow_to_interest,interest_to_cash_flow,log_total_assets,log_total_liabilities
AA-,75819.3,4818.4,7227.6,110585.8,100737.6,20677.8,4914.0,7030.8,60280.9,20.5,0.1,0.3,0.7,0.5,0.8,0.1,8.6,5.0,5.0
AA-,55124.9,-925.3,-8716.5,120715.5,115718.8,27549.4,264.7,2417.1,47831.4,437.2,-0.1,-0.3,0.5,0.4,0.9,0.1,19.8,5.1,5.1
AA-,66842.1,-1013.7,-6931.9,134175.8,87833.7,68970.2,231.0,2257.4,27253.5,380.2,-0.1,-0.1,0.5,0.2,0.4,0.1,12.1,5.1,4.9
AA-,60601.3,-1428.4,-7627.4,155882.0,114907.8,65471.9,2199.9,5680.3,59741.9,52.2,-0.0,-0.1,0.4,0.4,1.0,0.1,10.5,5.2,5.1
AA-,111196.6,3793.4,5690.1,25099.9,10574.4,5384.4,3000.7,9162.3,-24731.4,3.5,0.2,1.1,4.4,-1.0,-0.2,-0.4,-2.7,4.4,4.0
AA-,13506.6,237.4,-2460.0,97381.7,102274.3,29091.4,3077.3,2262.4,69677.5,33.2,-0.0,-0.1,0.1,0.7,5.2,0.0,30.8,5.0,5.0
AA-,73278.4,170.8,-7548.3,56381.9,37765.6,16998.3,5146.0,-8.9,47261.7,7.3,-0.1,-0.4,1.3,0.8,0.6,-0.0,-5951.4,4.8,4.6
AA-,165021.7,4156.7,5907.8,150870.2,56117.7,63400.1,2493.6,10980.8,83627.9,22.5,0.0,0.1,1.1,0.6,0.5,0.1,7.6,5.2,4.7
AA-,61267.3,3340.2,1352.9,99683.0,77511.7,32968.8,0.1,3047.7,71293.0,775117.4,0.0,0.0,0.6,0.7,1.2,0.0,23.4,5.0,4.9
AA-,66002.1,3848.6,347.0,98968.4,75410.2,30052.0,2848.4,9583.8,82791.3,26.5,0.0,0.0,0.7,0.8,1.3,0.1,8.6,5.0,4.9
AA-,113471.1,3923.1,-1141.0,127324.0,41828.7,73613.2,2960.5,6318.3,77374.2,14.1,-0.0,-0.0,0.9,0.6,0.7,0.1,12.2,5.1,4.6
AA-,94604.3,1478.6,671.0,77285.4,60000.2,19782.5,0.1,2842.6,8328.2,600002.0,0.0,0.0,1.2,0.1,0.1,0.3,2.9,4.9,4.8
AA-,89386.1,1879.6,-2204.7,61613.0,45598.2,12749.0,3848.8,5023.6,30666.2,11.8,-0.0,-0.2,1.5,0.5,0.3,0.2,6.1,4.8,4.7
AA-,103142.3,1869.0,-3902.5,75689.1,34855.1,35002.4,594.3,4454.1,19766.1,58.6,-0.1,-0.1,1.4,0.3,0.2,0.2,4.4,4.9,4.5
AA-,145405.1,2609.1,-565.8,86198.0,21930.3,44194.7,3515.2,2775.8,-691.6,6.2,-0.0,-0.0,1.7,-0.0,-0.0,-4.0,-0.2,4.9,4.3
AA-,4985.2,-825.1,-8250.8,100906.9,98351.9,41579.6,0.1,4299.0,63629.9,983519.1,-0.1,-0.2,0.0,0.6,12.8,0.1,14.8,5.0,5.0
AA-,85773.2,700.7,-4958.8,134652.5,61265.4,85668.5,2687.4,6601.1,31986.4,22.8,-0.0,-0.1,0.6,0.2,0.4,0.2,4.8,5.1,4.8
AA-,166548.9,2364.3,208.4,145967.3,25592.2,101366.5,3288.4,7034.2,2573.0,7.8,0.0,0.0,1.1,0.0,0.0,2.7,0.4,5.2,4.4
AA-,147514.2,4487.1,3205.5,105425.7,29540.9,53652.1,4215.1,4581.2,28198.0,7.0,0.0,0.1,1.4,0.3,0.2,0.2,6.2,5.0,4.5
AA-,109137.7,2172.1,2978.8,119142.4,37241.9,78623.2,2439.1,7928.0,40072.4,15.3,0.0,0.0,0.9,0.3,0.4,0.2,5.1,5.1,4.6
AA-,90759.1,314.8,-3181.1,70888.5,31937.8,38432.3,2894.9,5608.7,18470.7,11.0,-0.0,-0.1,1.3,0.3,0.2,0.3,3.3,4.9,4.5
AA-,41968.9,1197.8,177.0,55268.6,25518.0,51525.5,2168.1,-326.9,7836.2,11.8,0.0,0.0,0.8,0.1,0.2,-0.0,-24.0,4.7,4.4
AA-,81761.6,3016.7,272.1,126053.4,66315.8,63422.7,4561.0,9227.4,82071.3,14.5,0.0,0.0,0.6,0.7,1.0,0.1,8.9,5.1,4.8
AA-,19545.0,752.6,-2329.2,47000.0,56961.1,15194.0,3292.0,-249.9,41483.1,17.3,-0.0,-0.2,0.4,0.9,2.1,-0.0,-166.7,4.7,4.8
AA-,120641.9,166.1,-6543.7,119323.4,56287.3,59438.5,849.9,-976.9,8038.1,66.2,-0.1,-0.1,1.0,0.1,0.1,-0.1,-8.2,5.1,4.8
AA-,69120.7,1232.1,416.6,67884.5,24146.9,51335.5,1346.0,2929.2,26267.2,17.9,0.0,0.0,1.0,0.4,0.4,0.1,9.0,4.8,4.4
AA-,99545.5,-638.5,-989.8,122070.4,53563.9,71721.5,0.1,-65.3,29699.8,535639.4,-0.0,-0.0,0.8,0.2,0.3,-0.0,-462.3,5.1,4.7
AA-,62636.1,3176.0,4764.1,136983.8,122274.1,29171.0,3042.1,3811.4,97862.2,40.2,0.0,0.2,0.5,0.7,1.6,0.0,25.7,5.1,5.1
AA-,46763.7,2944.0,4416.0,104721.4,103508.5,23186.9,3949.3,4335.0,64539.4,26.2,0.0,0.2,0.4,0.6,1.4,0.1,14.9,5.0,5.0
AA-,95751.8,4376.9,6565.4,117494.0,80346.4,40788.4,2287.1,10411.4,50258.9,35.1,0.1,0.2,0.8,0.4,0.5,0.2,4.8,5.1,4.9
AA-,132940.3,1398.4,-550.6,152384.9,68464.1,71110.1,2316.6,8308.2,65869.1,29.6,-0.0,-0.0,0.9,0.4,0.5,0.1,7.9,5.2,4.8
AA-,84161.7,546.5,-4762.2,90168.3,47338.8,53283.7,0.1,4354.1,-313.0,473388.4,-0.1,-0.1,0.9,-0.0,-0.0,-14.0,-0.1,5.0,4.7
AA-,40590.6,-1505.0,-8732.0,103019.1,88602.5,29369.6,305.9,777.0,95345.7,289.6,-0.1,-0.3,0.4,0.9,2.3,0.0,122.5,5.0,4.9
AA-,111799.6,2313.2,3469.9,122775.6,60274.8,63670.3,0.1,11251.6,22528.5,602748.3,0.0,0.1,0.9,0.2,0.2,0.5,2.0,5.1,4.8
AA-,38622.5,4314.1,6471.1,45440.6,38270.5,30032.1,4243.8,8103.0,14576.3,9.0,0.1,0.2,0.8,0.3,0.4,0.6,1.8,4.7,4.6
AA-,75154.0,3829.4,1814.8,89060.9,81860.4,19257.6,791.7,3769.9,25078.5,103.4,0.0,0.1,0.8,0.3,0.3,0.2,6.7,4.9,4.9
AA-,102158.5,1398.2,-3701.9,144426.7,74070.9,72837.7,139.9,3100.7,52514.9,529.4,-0.0,-0.1,0.7,0.4,0.5,0.1,16.9,5.2,4.9
AA-,53134.5,404.0,-5321.5,60642.9,50215.2,23924.5,2284.9,3872.3,30470.4,22.0,-0.1,-0.2,0.9,0.5,0.6,0.1,7.9,4.8,4.7
AA-,64493.3,4605.4,6908.1,107263.5,85494.2,39170.4,0.1,7313.7,47182.4,854941.7,0.1,0.2,0.6,0.4,0.7,0.2,6.5,5.0,4.9
AA-,34373.6,-544.7,-8232.4,56098.6,44779.9,38881.3,2479.0,3755.6,-1894.1,18.1,-0.1,-0.2,0.6,-0.0,-0.1,-2.0,-0.5,4.7,4.7
AA-,53606.7,2282.3,1687.8,154842.7,145342.5,33706.5,2559.7,2658.7,89607.3,56.8,0.0,0.1,0.3,0.6,1.7,0.0,33.7,5.2,5.2
AA-,50260.7,3947.7,5921.5,38042.7,32338.0,22956.3,1194.4,4817.4,3702.0,27.1,0.2,0.3,1.3,0.1,0.1,1.3,0.8,4.6,4.5
AA-,115459.5,3851.6,5777.5,125641.7,54201.0,67168.4,3050.3,9547.2,45017.8,17.8,0.0,0.1,0.9,0.4,0.4,0.2,4.7,5.1,4.7
AA-,75155.5,2804.3,833.5,59090.4,50003.1,11311.7,535.1,8442.1,39381.8,93.4,0.0,0.1,1.3,0.7,0.5,0.2,4.7,4.8,4.7
AA-,93972.7,-476.1,-1889.8,89868.0,72432.2,22468.8,0.1,1898.0,9147.4,724321.8,-0.0,-0.1,1.0,0.1,0.1,0.2,4.8,5.0,4.9
AA-,49857.2,129.2,119.6,155085.8,139663.5,42668.8,3286.4,1007.7,80055.4,42.5,0.0,0.0,0.3,0.5,1.6,0.0,79.4,5.2,5.1
AA-,31760.8,3661.6,3148.9,36085.3,16027.4,48645.5,2558.3,7725.2,-14629.8,6.3,0.1,0.1,0.9,-0.4,-0.5,-0.5,-1.9,4.6,4.2
AA-,73037.9,4313.7,5157.0,57495.7,25490.5,41987.6,2695.1,5379.4,1890.2,9.5,0.1,0.1,1.3,0.0,0.0,2.8,0.4,4.8,4.4
AA-,65939.4,252.0,-4838.1,87418.3,30819.7,61108.3,1604.6,4348.0,64746.1,19.2,-0.1,-0.1,0.8,0.7,1.0,0.1,14.9,4.9,4.5
AA-,61806.8,-1204.6,-8153.2,118505.8,54866.4,80337.6,4848.0,1651.0,45319.4,11.3,-0.1,-0.1,0.5,0.4,0.7,0.0,27.4,5.1,4.7
AA-,83762.5,3903.3,5854.9,100165.3,75221.4,30138.1,4867.3,2581.9,50370.1,15.5,0.1,0.2,0.8,0.5,0.6,0.1,19.5,5.0,4.9
AA-,101994.4,3772.1,3295.6,85291.1,66685.8,17868.1,2181.5,7556.0,20739.6,30.6,0.0,0.2,1.2,0.2,0.2,0.4,2.7,4.9,4.8
AA-,115468.7,5546.1,8319.2,84923.5,49043.9,26792.6,0.1,11115.6,31529.4,490439.4,0.1,0.3,1.4,0.4,0.3,0.4,2.8,4.9,4.7
AA-,136561.5,740.7,-2214.2,110549.4,30773.3,66288.7,3261.0,5199.3,11421.2,9.4,-0.0,-0.0,1.2,0.1,0.1,0.5,2.2,5.0,4.5
AA-,154307.7,2942.8,2638.8,191588.1,96944.3,88513.5,3705.3,4149.4,26828.2,26.2,0.0,0.0,0.8,0.1,0.2,0.2,6.5,5.3,5.0
AA-,78984.1,1516.0,-5320.0,156583.4,85248.5,82360.1,1458.8,847.0,76598.8,58.4,-0.0,-0.1,0.5,0.5,1.0,0.0,90.3,5.2,4.9
AA-,51969.9,-453.0,-4757.5,85460.9,74536.5,26867.4,1675.0,484.0,47935.4,44.5,-0.1,-0.2,0.6,0.6,0.9,0.0,98.8,4.9,4.9
AA-,73305.5,3618.8,5428.2,63012.7,9937.3,69915.8,4188.0,4346.0,-30169.1,2.4,0.1,0.1,1.2,-0.5,-0.4,-0.1,-6.9,4.8,4.0
AA-,76271.3,3202.1,-2973.2,137568.1,104874.4,40462.2,946.6,5132.9,89885.2,110.8,-0.0,-0.1,0.6,0.7,1.2,0.1,17.5,5.1,5.0
AA-,114061.5,3021.2,509.4,151451.2,118888.4,28146.0,2049.2,8814.1,81059.9,58.0,0.0,0.0,0.8,0.5,0.7,0.1,9.2,5.2,5.1
AA-,20494.6,298.4,-4500.9,15825.4,28166.8,9362.0,3768.4,3605.9,21271.7,7.5,-0.3,-0.5,1.3,1.3,1.0,0.2,5.9,4.2,4.4
AA-,144770.4,2030.8,-2632.9,170502.6,81556.6,76410.3,1206.9,8224.3,55126.8,67.6,-0.0,-0.0,0.8,0.3,0.4,0.1,6.7,5.2,4.9
AA-,22863.4,3785.5,5452.8,36740.7,3184.7,58399.7,5796.0,11323.9,25495.6,0.5,0.1,0.1,0.6,0.7,1.1,0.4,2.3,4.6,3.5
AA-,90882.7,5941.1,6638.6,92939.2,63018.7,31330.6,4023.8,10951.4,46998.4,15.7,0.1,0.2,1.0,0.5,0.5,0.2,4.3,5.0,4.8
AA-,66154.1,4118.3,4294.8,30530.9,26310.9,5427.8,2825.6,8480.5,36904.2,9.3,0.1,0.8,2.2,1.2,0.6,0.2,4.4,4.5,4.4
AA-,66856.5,2463.1,-3302.5,98346.7,46016.2,72219.3,1873.2,9647.7,5509.2,24.6,-0.0,-0.0,0.7,0.1,0.1,1.8,0.6,5.0,4.7
AA-,80150.7,941.2,-1161.3,75305.4,18975.3,63067.8,556.5,-31.3,7788.4,34.1,-0.0,-0.0,1.1,0.1,0.1,-0.0,-257.4,4.9,4.3
AA-,117586.7,5726.9,4081.8,54359.7,4401.9,38479.0,4106.2,11624.8,-2460.9,1.1,0.1,0.1,2.2,-0.0,-0.0,-4.7,-0.2,4.7,3.6
AA-,95855.8,2143.0,1791.9,83238.8,61281.4,20963.8,5127.5,1254.1,29070.6,12.0,0.0,0.1,1.2,0.3,0.3,0.0,23.2,4.9,4.8
AA-,80495.7,2301.4,3452.1,111494.8,81712.6,39077.1,0.1,90.5,46255.1,817126.1,0.0,0.1,0.7,0.4,0.6,0.0,505.7,5.0,4.9
AA-,134177.7,437.2,205.0,138156.7,54986.8,66324.2,844.8,6373.1,65745.9,65.1,0.0,0.0,1.0,0.5,0.5,0.1,10.3,5.1,4.7
AA-,137435.0,2526.8,1127.6,132172.8,46188.6,73200.5,2178.9,9620.7,33906.3,21.2,0.0,0.0,1.0,0.3,0.2,0.3,3.5,5.1,4.7
AA-,122940.5,2601.7,3626.3,162328.2,117529.1,40808.5,0.1,4046.9,67524.9,1175290.6,0.0,0.1,0.8,0.4,0.5,0.1,16.7,5.2,5.1
AA-,119229.9,2329.0,-4230.3,165216.6,109535.7,48423.6,790.7,8520.6,89540.7,138.5,-0.0,-0.1,0.7,0.5,0.8,0.1,10.5,5.2,5.0
AA-,78301.9,-7.4,-6293.6,119465.2,79532.3,52386.6,5893.1,121.9,35102.2,13.5,-0.1,-0.1,0.7,0.3,0.4,0.0,285.6,5.1,4.9
AA-,40557.5,1672.6,750.9,103966.5,97390.6,36419.1,907.2,77.2,33196.2,107.4,0.0,0.0,0.4,0.3,0.8,0.0,424.4,5.0,5.0
AA-,88560.9,1892.9,-1932.4,54858.8,42898.8,17272.0,1008.7,9334.4,-13993.7,42.5,-0.0,-0.1,1.6,-0.3,-0.2,-0.7,-1.5,4.7,4.6
AA-,51347.8,1043.8,-3776.7,80417.4,74016.8,26808.4,3742.7,3576.3,25748.6,19.8,-0.0,-0.1,0.6,0.3,0.5,0.1,7.2,4.9,4.9
AA-,19826.1,-1356.5,-8776.6,51447.3,31551.8,53629.8,654.2,-2480.3,-8898.7,48.2,-0.2,-0.2,0.4,-0.2,-0.4,0.3,3.6,4.7,4.5
AA-,138832.0,1677.2,-365.4,124987.0,81311.2,31209.0,1050.8,4156.7,26664.3,77.4,-0.0,-0.0,1.1,0.2,0.2,0.2,6.4,5.1,4.9
AA-,86214.2,126.5,-5357.3,145402.5,111151.6,46768.3,4036.5,6143.2,50393.2,27.5,-0.0,-0.1,0.6,0.3,0.6,0.1,8.2,5.2,5.0
AA-,146126.9,5920.6,8880.9,115365.7,21311.9,72913.8,4988.1,7363.1,39217.7,4.3,0.1,0.1,1.3,0.3,0.3,0.2,5.3,5.1,4.3
AA-,139189.5,2859.3,1681.4,96734.4,30238.5,48261.3,407.0,8501.3,20199.0,74.3,0.0,0.0,1.4,0.2,0.1,0.4,2.4,5.0,4.5
AA-,86266.1,2797.4,-5253.1,79265.7,61969.9,19337.3,254.4,6175.6,30323.4,243.6,-0.1,-0.3,1.1,0.4,0.4,0.2,4.9,4.9,4.8
AA-,89138.7,3498.1,394.1,81755.2,13289.8,72942.5,2981.7,7046.6,7779.5,4.5,0.0,0.0,1.1,0.1,0.1,0.9,1.1,4.9,4.1
AA-,120334.3,4879.3,4828.2,77289.2,37441.7,25153.3,576.5,9014.3,33837.2,64.9,0.1,0.2,1.6,0.4,0.3,0.3,3.8,4.9,4.6
AA-,37779.2,-1479.5,-6668.9,45769.5,14228.9,44752.2,3605.5,2987.6,44069.2,3.9,-0.1,-0.1,0.8,1.0,1.2,0.1,14.7,4.7,4.2
AA-,66195.8,1649.3,-54.2,106220.6,89936.0,32851.9,832.1,792.7,38153.3,108.1,-0.0,-0.0,0.6,0.4,0.6,0.0,48.1,5.0,5.0
AA-,62361.0,1809.8,1819.1,157820.4,142341.0,37213.5,2862.4,-55.1,82021.3,49.7,0.0,0.0,0.4,0.5,1.3,-0.0,-1515.6,5.2,5.2
AA-,106043.7,1981.3,-2161.4,117893.1,55662.3,62358.9,2364.0,-291.0,26497.3,23.5,-0.0,-0.0,0.9,0.2,0.2,-0.0,-91.4,5.1,4.7
AA-,113678.5,4852.3,4620.2,111598.5,66301.4,48491.7,2095.0,9175.0,316.0,31.6,0.0,0.1,1.0,0.0,0.0,28.9,0.0,5.0,4.8
AA-,79038.1,3706.4,5559.6,67779.1,26757.5,54084.5,0.1,4103.4,-17812.9,267575.0,0.1,0.1,1.2,-0.3,-0.2,-0.2,-4.3,4.8,4.4
AA-,114216.9,3807.0,172.7,120852.4,90978.8,26973.5,135.5,8001.7,38595.4,671.6,0.0,0.0,0.9,0.3,0.3,0.2,4.8,5.1,5.0
AA-,156661.8,4287.1,6430.6,122131.5,562.5,98427.6,5146.6,7435.5,23972.7,0.1,0.1,0.1,1.3,0.2,0.2,0.3,3.2,5.1,2.8
AA-,73190.2,3947.0,3475.5,131443.9,97448.4,44690.5,0.1,8498.3,81512.8,974484.4,0.0,0.1,0.6,0.6,1.1,0.1,9.6,5.1,5.0
AA-,3194.0,1597.0,2395.5,79398.7,93996.2,19500.3,4288.8,7168.8,86312.6,21.9,0.0,0.1,0.0,1.1,27.0,0.1,12.0,4.9,5.0
AA-,58013.6,2832.2,2215.1,102388.0,74286.6,41119.9,6197.2,-351.4,69343.0,12.0,0.0,0.1,0.6,0.7,1.2,-0.0,-197.9,5.0,4.9
AA-,51091.6,2600.5,1976.7,88487.7,67509.8,37348.9,3152.3,-1349.3,53966.0,21.4,0.0,0.1,0.6,0.6,1.1,-0.0,-40.0,4.9,4.8
AA-,87028.7,483.1,724.7,165741.0,122593.0,51562.8,0.1,3676.9,92243.7,1225929.8,0.0,0.0,0.5,0.6,1.1,0.0,25.1,5.2,5.1
AA-,119550.9,2432.2,-1757.4,91504.0,31581.3,47493.7,1889.0,6854.7,30157.8,16.7,-0.0,-0.0,1.3,0.3,0.3,0.2,4.4,5.0,4.5
AA-,86695.9,-1160.6,-9740.8,71501.1,15329.7,56778.5,591.1,7842.5,15078.0,25.9,-0.1,-0.2,1.2,0.2,0.2,0.5,1.9,4.9,4.2
AA-,96123.4,4048.1,5973.1,117828.1,55595.0,71023.2,49.3,8951.9,17574.7,1126.7,0.1,0.1,0.8,0.1,0.2,0.5,2.0,5.1,4.7
AA-,25563.9,2178.4,-7272.9,26696.3,36836.0,16264.7,3900.6,6064.4,-1630.1,9.4,-0.3,-0.4,1.0,-0.1,-0.1,-3.7,-0.3,4.4,4.6
AA-,155550.7,4896.2,3468.8,171922.0,134028.9,29212.1,0.1,7662.2,29209.7,1340288.8,0.0,0.1,0.9,0.2,0.2,0.3,3.8,5.2,5.1
AA-,84641.6,-32.0,-3340.9,103545.2,43831.6,74746.7,1179.4,2137.0,-12343.9,37.2,-0.0,-0.0,0.8,-0.1,-0.1,-0.2,-5.8,5.0,4.6
AA-,17452.8,2972.9,-279.4,65457.6,47469.2,49143.1,2766.2,3356.0,35567.8,17.2,-0.0,-0.0,0.3,0.5,2.0,0.1,10.6,4.8,4.7
AA-,38937.0,5604.3,5882.5,26549.0,693.8,42610.6,89.8,6288.3,15571.0,7.7,0.2,0.1,1.5,0.6,0.4,0.4,2.5,4.4,2.8
AA-,58821.3,1673.8,-2.2,81991.8,63607.5,37674.2,1538.3,6017.5,16515.3,41.3,-0.0,-0.0,0.7,0.2,0.3,0.4,2.7,4.9,4.8
AA-,2739.3,1369.7,-1494.6,65122.0,47531.6,52128.9,2683.3,-1937.3,49405.1,17.7,-0.0,-0.0,0.0,0.8,18.0,-0.0,-25.5,4.8,4.7
AA-,164375.0,2392.1,-2176.9,82250.0,7885.4,35221.2,1434.0,2087.7,39327.0,5.5,-0.0,-0.1,2.0,0.5,0.2,0.1,18.8,4.9,3.9
AA-,66651.7,1686.8,-939.5,126064.1,90262.3,50554.4,3537.8,4990.3,65636.2,25.5,-0.0,-0.0,0.5,0.5,1.0,0.1,13.1,5.1,5.0
AA-,45638.4,3171.9,945.0,53468.3,50929.1,14676.3,1758.5,9073.3,55599.7,29.0,0.0,0.1,0.9,1.0,1.2,0.2,6.1,4.7,4.7
AA-,163585.9,5817.2,537.3,117268.4,36647.5,53781.4,4284.8,10488.4,26877.4,8.6,0.0,0.0,1.4,0.2,0.2,0.4,2.6,5.1,4.6
AA-,81874.2,631.7,-3068.3,132340.2,111468.3,24360.9,0.1,5421.0,93431.7,1114682.8,-0.0,-0.1,0.6,0.7,1.1,0.1,17.2,5.1,5.0
AA-,37415.4,872.8,-1681.9,130785.0,107156.8,47631.7,1217.4,7876.7,97146.8,88.0,-0.0,-0.0,0.3,0.7,2.6,0.1,12.3,5.1,5.0
AA-,50772.2,1585.7,2378.6,21202.2,19168.0,12902.8,930.6,2766.4,11865.1,20.6,0.1,0.2,2.4,0.6,0.2,0.2,4.3,4.3,4.3
AA-,81395.0,3783.1,-716.0,60403.4,21005.3,40424.2,0.1,4011.3,22377.1,210052.5,-0.0,-0.0,1.3,0.4,0.3,0.2,5.6,4.8,4.3
AA-,52257.3,34.4,-8227.6,111470.6,62109.7,66567.2,0.1,2021.4,60301.4,621097.4,-0.1,-0.1,0.5,0.5,1.2,0.0,29.8,5.0,4.8
AA-,957.1,-4.5,-2086.6,72418.7,43275.6,60569.1,6169.2,-976.2,74203.0,7.0,-0.0,-0.0,0.0,1.0,77.5,-0.0,-76.1,4.9,4.6
AA-,22622.2,1887.5,595.6,103769.8,103415.5,34249.0,3526.4,6155.3,59403.7,29.3,0.0,0.0,0.2,0.6,2.6,0.1,9.6,5.0,5.0
AA-,161363.9,3361.1,5041.7,136419.9,37411.9,71787.7,4682.5,3783.8,51121.8,8.0,0.0,0.1,1.2,0.4,0.3,0.1,13.5,5.1,4.6
AA-,91750.7,1981.3,-706.7,151156.4,123705.0,37453.8,2171.5,9230.3,62789.1,57.0,-0.0,-0.0,0.6,0.4,0.7,0.1,6.8,5.2,5.1
AA-,36177.7,374.4,-9707.6,44420.8,33282.4,22585.3,6007.5,348.3,57052.3,5.5,-0.2,-0.4,0.8,1.3,1.6,0.0,163.3,4.6,4.5
AA-,164214.8,974.3,-32.5,132657.2,51341.7,47213.8,975.8,5163.2,73322.7,52.6,-0.0,-0.0,1.2,0.6,0.4,0.1,14.2,5.1,4.7
AA-,11840.3,-1501.6,-5063.7,105853.9,108724.1,37284.6,5258.3,430.9,49820.1,20.7,-0.0,-0.1,0.1,0.5,4.2,0.0,115.4,5.0,5.0
AA-,74531.9,4791.4,4736.0,118843.0,62706.7,67374.8,485.3,7110.5,57065.5,129.2,0.0,0.1,0.6,0.5,0.8,0.1,8.0,5.1,4.8
AA-,103563.7,3515.0,5272.5,81870.0,13775.9,58914.4,2523.5,2158.2,42093.5,5.5,0.1,0.1,1.3,0.5,0.4,0.1,19.5,4.9,4.1
AA-,97448.3,3153.3,3098.0,85898.2,52451.7,34876.9,0.1,5137.6,16370.4,524517.1,0.0,0.1,1.1,0.2,0.2,0.3,3.2,4.9,4.7
AA-,60826.9,-335.6,-4124.6,40906.0,11055.2,36381.3,2315.5,2182.9,19360.4,4.8,-0.1,-0.1,1.5,0.5,0.3,0.1,8.9,4.6,4.0
AA-,75616.8,5239.8,7859.6,49859.7,19143.9,32032.9,898.5,8308.8,33851.1,21.3,0.2,0.2,1.5,0.7,0.4,0.2,4.1,4.7,4.3
AA-,93625.4,4142.3,4577.9,92780.3,40867.6,54957.7,277.9,7116.0,23407.5,147.1,0.0,0.1,1.0,0.3,0.3,0.3,3.3,5.0,4.6
AA-,57693.7,2607.5,1996.9,46587.2,29360.8,17719.4,747.2,10424.9,73983.5,39.3,0.0,0.1,1.2,1.6,1.3,0.1,7.1,4.7,4.5
AA-,131865.3,795.7,-4016.9,134000.0,81697.5,41147.6,1423.4,5975.3,42884.6,57.4,-0.0,-0.1,1.0,0.3,0.3,0.1,7.2,5.1,4.9
AA-,51207.8,1026.3,-5900.2,67755.1,46153.8,36897.3,4747.4,4783.6,32244.0,9.7,-0.1,-0.2,0.8,0.5,0.6,0.1,6.7,4.8,4.7
AA-,11302.3,335.1,-2523.3,6024.4,5177.3,26788.1,2240.0,1000.2,7958.9,2.3,-0.4,-0.1,1.9,1.3,0.7,0.1,7.9,3.8,3.7
AA-,106378.3,4267.3,6400.9,114857.6,71368.0,41805.8,4232.6,7335.3,46797.0,16.9,0.1,0.2,0.9,0.4,0.4,0.2,6.4,5.1,4.9
AA-,150168.2,3159.9,4739.8,180254.3,98142.8,63363.2,1067.5,4845.1,89710.1,91.9,0.0,0.1,0.8,0.5,0.6,0.1,18.5,5.3,5.0
AA-,152357.7,5014.6,7210.6,141038.2,58286.9,65212.5,449.7,5456.0,36002.0,129.6,0.1,0.1,1.1,0.3,0.2,0.2,6.6,5.1,4.8
AA-,118889.0,5429.6,4891.0,189515.6,147598.6,44369.9,3962.8,9866.6,82089.7,37.2,0.0,0.1,0.6,0.4,0.7,0.1,8.3,5.3,5.2
AA-,17539.8,-399.4,-6964.3,121179.6,123645.2,33331.4,431.9,2643.6,74646.4,286.3,-0.1,-0.2,0.1,0.6,4.3,0.0,28.2,5.1,5.1
AA-,74278.1,1060.8,-1894.6,143216.0,100038.9,51095.9,4546.6,5493.8,98401.8,22.0,-0.0,-0.0,0.5,0.7,1.3,0.1,17.9,5.2,5.0
AA-,162834.7,2569.2,2628.6,130933.3,81122.4,30378.0,1081.2,2451.3,11593.8,75.0,0.0,0.1,1.2,0.1,0.1,0.2,4.7,5.1,4.9
AA-,118411.6,1418.5,1047.9,115139.2,90638.4,19680.7,5752.5,1246.9,30218.0,15.8,0.0,0.1,1.0,0.3,0.3,0.0,24.2,5.1,5.0
AA-,44790.6,3229.1,2234.7,115811.2,93395.0,54642.0,5322.0,8017.3,27210.9,17.5,0.0,0.0,0.4,0.2,0.6,0.3,3.4,5.1,5.0
AA-,62712.7,657.8,-3342.4,106395.4,97655.4,24724.3,0.1,2209.4,48985.9,976553.6,-0.0,-0.1,0.6,0.5,0.8,0.0,22.2,5.0,5.0
AA-,132047.2,3384.6,5076.9,188634.8,98148.0,86562.2,5440.9,5839.5,68709.2,18.0,0.0,0.1,0.7,0.4,0.5,0.1,11.8,5.3,5.0
AA-,69802.4,2292.1,-6948.2,99934.6,35330.0,79847.8,2188.4,6162.7,16166.5,16.1,-0.1,-0.1,0.7,0.2,0.2,0.4,2.6,5.0,4.5
AA-,15363.9,1139.6,1709.3,21396.7,2979.7,47032.3,2613.6,587.6,4460.4,1.1,0.1,0.0,0.7,0.2,0.3,0.1,7.6,4.3,3.5
AA-,62379.2,194.6,-4658.1,60664.2,2917.4,68649.8,865.9,26.9,9357.6,3.4,-0.1,-0.1,1.0,0.2,0.2,0.0,335.7,4.8,3.5
AA-,148840.2,3239.9,3364.0,122474.7,62537.3,38334.1,1041.3,4322.8,44330.0,60.1,0.0,0.1,1.2,0.4,0.3,0.1,10.3,5.1,4.8
AA-,141345.0,5580.2,7680.4,176829.9,107857.2,60576.0,1531.6,10291.7,63863.8,70.4,0.0,0.1,0.8,0.4,0.5,0.2,6.2,5.2,5.0
AA-,72134.7,-7.0,-6468.0,136077.4,93227.1,59341.9,4091.1,5407.4,50159.4,22.8,-0.0,-0.1,0.5,0.4,0.7,0.1,9.3,5.1,5.0
AA-,38934.0,2280.4,939.7,59927.4,62351.4,14969.0,1895.5,10248.0,54392.1,32.9,0.0,0.1,0.6,0.9,1.4,0.2,5.3,4.8,4.8
